order_id,region,customer_segment,product_category,channel,is_premium,is_returned,order_date,quantity,unit_price,discount_pct,revenue,cost,margin,margin_pct,nps,session_minutes,page_views,age,income_k,loyalty_points,shipping_days,delivery_score,campaign,items_in_cart,payment_method,repeat_customer
ORD-20250422,Москва,C,Мебель,mobile,False,False,2023-04-16 12:00:00,6,209.03,23.9,954.45,567.64,386.81,40.5,8.4,18.3,15,35,480.0,5284,5,3.3,SUMMER,6,wallet,False
ORD-20250423,Москва,B,Спорт,mobile,False,False,2023-04-16 18:00:00,7,27.44,13.8,165.55,112.04,53.51,32.3,10.0,78.3,16,46,433.0,6473,5,3.9,NONE,11,credit,False
ORD-20250424,СПб,B,Одежда,mobile,False,False,2023-04-17 00:00:00,1,135.73,0.3,135.32,101.39,33.93,25.1,7.5,7.1,9,51,565.0,7192,8,4.9,SUMMER,5,credit,True
ORD-20250425,СПб,B,Одежда,online,False,False,2023-04-17 06:00:00,7,429.12,3.2,2907.75,1759.0,1148.75,39.5,9.8,50.4,9,53,359.0,6350,10,4.6,NONE,9,card,False
ORD-20250426,Москва,A,Спорт,store,True,False,2023-04-17 12:00:00,6,142.29,1.2,843.47,562.68,280.79,33.3,8.5,27.0,11,52,626.0,405,2,5.0,NEWYEAR,8,card,False
ORD-20250427,Самара,A,Электроника,online,False,False,2023-04-17 18:00:00,6,625.59,22.6,2905.22,1381.43,1523.79,52.5,8.8,27.6,11,64,268.0,6891,10,4.6,SUMMER,6,credit,False
ORD-20250428,Казань,B,Электроника,online,False,False,2023-04-18 00:00:00,2,299.01,7.9,550.77,405.85,144.92,26.3,7.8,6.7,6,57,222.0,7270,11,4.1,SUMMER,3,card,True
ORD-20250429,Москва,A,Спорт,online,False,False,2023-04-18 06:00:00,1,512.43,20.9,405.34,202.57,202.77,50.0,9.4,8.2,6,48,571.0,1438,8,3.3,NONE,3,card,True
ORD-20250430,Новосибирск,B,Спорт,mobile,True,False,2023-04-18 12:00:00,5,186.11,11.1,827.27,571.06,256.21,31.0,6.5,152.0,11,35,291.0,3458,2,3.6,SALE20,5,card,False
ORD-20250431,Казань,A,Электроника,online,True,False,2023-04-18 18:00:00,2,689.64,23.0,1062.05,633.31,428.74,40.4,8.0,8.0,7,20,330.0,7619,10,5.0,NONE,2,card,True
ORD-20250432,Казань,A,Спорт,mobile,False,False,2023-04-19 00:00:00,2,581.03,12.1,1021.45,657.12,364.33,35.7,9.5,7.9,7,31,295.0,5167,4,4.8,NONE,3,cash,True
ORD-20250433,Казань,B,Мебель,online,False,False,2023-04-19 06:00:00,7,456.75,21.5,2509.86,1578.21,931.65,37.1,8.6,33.6,15,33,567.0,2000,7,4.2,NONE,8,cash,True
ORD-20250434,Новосибирск,B,Спорт,online,True,False,2023-04-19 12:00:00,7,81.46,16.8,474.41,272.62,201.79,42.5,8.7,70.3,22,62,325.0,4012,3,3.8,NONE,8,card,False
ORD-20250435,СПб,B,Одежда,store,True,False,2023-04-19 18:00:00,5,140.74,6.7,656.53,482.98,173.55,26.4,8.1,36.1,18,35,779.0,1553,7,3.6,SALE20,5,cash,True
ORD-20250436,Москва,B,Одежда,online,False,False,2023-04-20 00:00:00,5,422.09,14.4,1806.53,981.04,825.49,45.7,8.1,35.9,15,18,608.0,3747,13,4.1,NEWYEAR,6,cash,True
ORD-20250437,СПб,C,Одежда,online,False,False,2023-04-20 06:00:00,4,253.55,6.7,946.24,491.42,454.82,48.1,8.6,38.1,6,69,497.0,1058,12,4.6,NONE,4,wallet,False
ORD-20250438,Самара,A,Мебель,store,False,False,2023-04-20 12:00:00,6,278.01,5.0,1584.63,1138.18,446.45,28.2,6.3,18.9,15,41,848.0,6028,5,4.4,NONE,9,card,True
ORD-20250439,Самара,C,Спорт,mobile,True,False,2023-04-20 18:00:00,4,178.16,8.0,655.61,352.89,302.72,46.2,9.5,64.1,21,56,308.0,1091,7,4.0,NONE,5,credit,True
ORD-20250440,СПб,B,Спорт,store,False,True,2023-04-21 00:00:00,5,224.88,7.4,1041.21,502.22,538.99,51.8,10.0,48.0,18,21,471.0,78,4,4.2,NONE,5,card,True
ORD-20250441,Новосибирск,C,Одежда,online,False,False,2023-04-21 06:00:00,6,212.51,12.4,1116.95,555.11,561.84,50.3,9.2,35.6,13,40,179.0,2176,4,5.0,NONE,9,cash,False
ORD-20250442,Самара,B,Электроника,online,True,False,2023-04-21 12:00:00,6,249.63,15.9,1259.61,701.78,557.83,44.3,8.4,68.3,17,63,362.0,2954,2,4.5,SALE20,7,credit,True
ORD-20250443,СПб,C,Продукты,online,False,True,2023-04-21 18:00:00,5,174.61,24.2,661.77,472.19,189.58,28.6,7.9,65.3,12,36,264.0,7845,6,4.2,SUMMER,7,cash,False
ORD-20250444,Новосибирск,C,Продукты,online,True,False,2023-04-22 00:00:00,6,127.92,11.7,677.74,439.95,237.79,35.1,5.6,39.7,15,42,643.0,5166,4,4.5,NONE,9,credit,False
ORD-20250445,СПб,A,Электроника,mobile,False,False,2023-04-22 06:00:00,2,321.92,19.0,521.51,254.5,267.01,51.2,8.0,29.2,9,68,740.0,5763,4,4.6,SALE20,4,cash,True
ORD-20250446,Москва,B,Спорт,online,True,True,2023-04-22 12:00:00,1,96.96,12.3,85.04,51.92,33.12,38.9,8.2,96.9,7,23,401.0,5767,3,4.2,NEWYEAR,1,card,True
ORD-20250447,Новосибирск,B,Электроника,online,True,False,2023-04-22 18:00:00,1,103.52,10.8,92.34,58.81,33.53,36.3,6.2,33.4,16,57,1115.0,4270,3,3.8,NONE,3,credit,True
ORD-20250448,Казань,A,Продукты,online,False,False,2023-04-23 00:00:00,6,486.17,10.3,2616.54,1811.73,804.81,30.8,8.2,34.6,11,39,319.0,305,2,3.2,NONE,8,credit,True
ORD-20250449,Новосибирск,B,Одежда,online,False,True,2023-04-23 06:00:00,3,482.64,21.9,1130.82,700.08,430.74,38.1,5.6,37.3,11,28,278.0,2779,8,4.5,NONE,3,card,True
ORD-20250450,Новосибирск,B,Мебель,online,False,False,2023-04-23 12:00:00,6,114.07,3.7,659.1,364.51,294.59,44.7,9.9,25.7,16,30,360.0,5907,1,4.6,NEWYEAR,9,wallet,True
ORD-20250451,Новосибирск,B,Мебель,online,False,False,2023-04-23 18:00:00,7,457.34,7.3,2967.69,2222.09,745.6,25.1,8.2,43.3,17,42,521.0,4723,1,5.0,NONE,10,cash,False
ORD-20250452,Самара,B,Спорт,online,False,False,2023-04-24 00:00:00,5,316.53,18.0,1297.77,685.07,612.7,47.2,8.2,21.5,11,46,653.0,2670,13,5.0,SALE20,8,wallet,True
ORD-20250453,Москва,B,Электроника,online,False,True,2023-04-24 06:00:00,3,476.88,7.4,1324.78,979.5,345.28,26.1,8.8,22.9,12,29,614.0,3759,5,4.7,NONE,5,card,True
ORD-20250454,Казань,A,Одежда,mobile,False,False,2023-04-24 12:00:00,1,285.14,0.1,284.86,146.07,138.79,48.7,9.6,44.4,8,24,390.0,551,1,4.1,SALE20,4,cash,False
ORD-20250455,Новосибирск,B,Одежда,mobile,False,False,2023-04-24 18:00:00,7,348.25,5.4,2306.13,1396.14,909.99,39.5,9.3,58.4,17,69,701.0,7154,9,4.5,SALE20,7,cash,False
ORD-20250456,Самара,B,Спорт,mobile,False,False,2023-04-25 00:00:00,3,276.49,0.7,823.66,397.95,425.71,51.7,9.9,11.3,11,56,363.0,2120,7,3.7,NEWYEAR,3,credit,True
ORD-20250457,Новосибирск,A,Одежда,online,False,False,2023-04-25 06:00:00,5,684.56,7.3,3172.94,2277.85,895.09,28.2,7.0,73.8,10,47,1431.0,2158,3,4.7,NONE,7,cash,True
ORD-20250458,Самара,C,Продукты,online,False,False,2023-04-25 12:00:00,6,29.73,8.2,163.76,97.73,66.03,40.3,10.0,98.0,19,59,687.0,2074,4,4.4,SUMMER,9,cash,False
ORD-20250459,СПб,C,Мебель,store,False,False,2023-04-25 18:00:00,7,29.09,23.8,155.17,110.98,44.19,28.5,8.7,27.9,16,22,200.0,1516,13,4.1,SALE20,7,credit,False
ORD-20250460,Самара,C,Спорт,online,False,False,2023-04-26 00:00:00,4,325.07,20.2,1037.63,723.73,313.9,30.3,8.0,16.0,15,63,368.0,3350,6,3.6,SALE20,7,card,True
ORD-20250461,Самара,B,Одежда,mobile,False,False,2023-04-26 06:00:00,7,36.21,3.1,245.63,124.54,121.09,49.3,9.5,34.1,15,34,330.0,2203,9,5.0,NEWYEAR,10,cash,False
ORD-20250462,Казань,A,Мебель,online,False,False,2023-04-26 12:00:00,6,636.46,3.1,3700.35,1730.11,1970.24,53.2,10.0,28.0,15,29,1043.0,4650,10,5.0,NONE,10,cash,False
ORD-20250463,Москва,A,Спорт,mobile,False,False,2023-04-26 18:00:00,3,78.5,24.9,176.85,128.22,48.63,27.5,8.6,46.6,13,45,308.0,5988,9,3.5,NONE,4,credit,True
ORD-20250464,Москва,B,Одежда,mobile,True,False,2023-04-27 00:00:00,3,65.09,16.8,162.47,100.51,61.96,38.1,10.0,13.8,12,65,182.0,1038,2,4.1,NONE,6,cash,False
ORD-20250465,Казань,C,Спорт,online,False,True,2023-04-27 06:00:00,4,129.06,15.6,435.69,307.5,128.19,29.4,7.0,23.3,11,44,672.0,4437,7,5.0,NONE,4,wallet,True
ORD-20250466,СПб,B,Одежда,online,True,False,2023-04-27 12:00:00,6,366.12,14.7,1873.8,1231.0,642.8,34.3,9.2,44.0,12,30,142.0,860,9,3.5,NONE,9,cash,False
ORD-20250467,Самара,C,Одежда,store,True,False,2023-04-27 18:00:00,5,219.54,3.7,1057.07,719.74,337.33,31.9,8.3,64.9,16,29,389.0,5783,10,4.6,SUMMER,5,cash,False
ORD-20250468,СПб,C,Мебель,mobile,False,False,2023-04-28 00:00:00,6,341.54,6.6,1914.0,1138.82,775.18,40.5,6.8,26.0,10,37,619.0,3821,13,3.3,NONE,8,credit,True
ORD-20250469,Москва,B,Одежда,mobile,False,False,2023-04-28 06:00:00,1,318.52,10.8,284.12,190.36,93.76,33.0,9.1,12.3,6,53,384.0,3937,10,4.2,NONE,3,card,False
ORD-20250470,Москва,B,Продукты,store,False,True,2023-04-28 12:00:00,3,301.89,11.2,804.24,583.56,220.68,27.4,9.6,69.9,9,52,794.0,2641,5,5.0,NEWYEAR,7,card,False
ORD-20250471,Новосибирск,B,Мебель,online,False,False,2023-04-28 18:00:00,2,289.48,24.3,438.28,290.49,147.79,33.7,8.6,49.4,7,30,526.0,3253,11,4.2,NONE,5,card,False
ORD-20250472,Москва,C,Одежда,mobile,False,False,2023-04-29 00:00:00,1,156.73,1.1,155.0,113.08,41.92,27.0,8.1,18.3,9,47,312.0,2970,4,3.0,NONE,3,card,False
ORD-20250473,Новосибирск,B,Одежда,store,True,False,2023-04-29 06:00:00,6,323.2,0.4,1931.44,1009.04,922.4,47.8,9.8,32.2,11,69,490.0,2035,4,4.7,SUMMER,7,wallet,True
ORD-20250474,Казань,A,Мебель,store,False,False,2023-04-29 12:00:00,7,681.51,22.9,3678.12,2541.14,1136.98,30.9,8.2,44.0,10,62,903.0,6803,10,5.0,NEWYEAR,11,card,False
ORD-20250475,Новосибирск,C,Спорт,online,True,False,2023-04-29 18:00:00,7,364.76,21.9,1994.16,1214.29,779.87,39.1,8.5,48.2,17,60,496.0,6449,6,4.6,SALE20,8,credit,False
ORD-20250476,Новосибирск,C,Электроника,mobile,False,False,2023-04-30 00:00:00,7,48.25,7.2,313.42,146.75,166.67,53.2,10.0,24.1,13,46,555.0,2330,6,4.9,NONE,11,wallet,True
ORD-20250477,Москва,C,Спорт,online,False,False,2023-04-30 06:00:00,3,174.92,8.0,482.79,310.73,172.06,35.6,9.5,10.8,12,41,541.0,2832,7,5.0,NONE,5,cash,False
ORD-20250478,Казань,B,Электроника,mobile,False,False,2023-04-30 12:00:00,2,300.24,14.8,511.62,326.51,185.11,36.2,7.4,71.2,10,62,337.0,5711,4,4.0,NONE,2,cash,True
ORD-20250479,Самара,C,Мебель,mobile,True,True,2023-04-30 18:00:00,3,270.6,5.1,770.41,575.71,194.7,25.3,8.0,86.1,17,37,231.0,329,5,4.2,NONE,7,cash,True
ORD-20250480,Самара,B,Продукты,online,False,False,2023-05-01 00:00:00,4,157.25,21.9,491.26,316.83,174.43,35.5,7.1,27.4,15,42,525.0,1825,6,5.0,SALE20,4,cash,True
ORD-20250481,Новосибирск,A,Электроника,online,True,False,2023-05-01 06:00:00,7,688.29,6.7,4495.24,2199.15,2296.09,51.1,9.4,47.3,19,27,804.0,2386,4,3.5,NONE,11,credit,False
ORD-20250482,Москва,B,Мебель,online,False,False,2023-05-01 12:00:00,3,213.48,1.5,630.82,471.45,159.37,25.3,5.9,36.1,13,44,571.0,975,8,4.0,SALE20,6,cash,False
ORD-20250483,Москва,A,Электроника,online,False,True,2023-05-01 18:00:00,2,209.76,13.3,363.72,198.03,165.69,45.6,10.0,32.3,13,22,263.0,1252,1,3.4,SALE20,6,cash,True
ORD-20250484,Новосибирск,A,Одежда,online,True,False,2023-05-02 00:00:00,7,549.13,18.3,3140.47,2070.13,1070.34,34.1,6.9,36.9,11,41,533.0,4414,12,3.9,NONE,11,cash,False
ORD-20250485,Самара,B,Продукты,online,False,False,2023-05-02 06:00:00,7,298.14,23.9,1588.22,999.75,588.47,37.1,7.0,27.8,19,57,656.0,4467,5,5.0,NONE,10,card,False
ORD-20250486,Новосибирск,C,Мебель,mobile,False,False,2023-05-02 12:00:00,6,339.92,15.6,1721.35,958.16,763.19,44.3,8.5,66.6,13,27,725.0,5951,13,4.1,NONE,6,wallet,False
ORD-20250487,СПб,C,Одежда,mobile,False,False,2023-05-02 18:00:00,1,46.59,2.5,45.43,25.99,19.44,42.8,7.4,6.4,3,64,577.0,3997,6,3.4,SUMMER,3,card,False
ORD-20250488,Москва,B,Электроника,mobile,False,True,2023-05-03 00:00:00,4,36.79,16.6,122.72,79.27,43.45,35.4,7.5,30.5,13,51,499.0,2649,9,4.4,SUMMER,8,wallet,False
ORD-20250489,Самара,B,Мебель,mobile,False,False,2023-05-03 06:00:00,2,472.14,2.3,922.56,656.41,266.15,28.8,8.5,41.8,5,43,349.0,3836,11,4.0,SALE20,4,credit,False
ORD-20250490,Самара,A,Электроника,online,True,False,2023-05-03 12:00:00,2,319.95,4.9,608.54,446.66,161.88,26.6,10.0,10.8,10,37,418.0,7607,11,4.5,SALE20,4,wallet,False
ORD-20250491,Самара,B,Продукты,store,False,False,2023-05-03 18:00:00,1,115.92,7.4,107.34,80.22,27.12,25.3,8.1,17.5,10,64,672.0,2010,9,3.4,SALE20,3,cash,False
ORD-20250492,Москва,C,Мебель,online,False,False,2023-05-04 00:00:00,3,280.59,1.4,829.97,402.55,427.42,51.5,9.0,25.0,11,62,321.0,7008,5,4.2,NONE,4,wallet,False
ORD-20250493,Новосибирск,C,Мебель,online,False,False,2023-05-04 06:00:00,1,374.06,9.1,340.02,172.18,167.84,49.4,7.7,68.9,4,67,317.0,816,5,4.4,NONE,5,credit,True
ORD-20250494,СПб,C,Электроника,online,False,False,2023-05-04 12:00:00,1,374.54,19.2,302.63,154.85,147.78,48.8,10.0,11.1,11,52,600.0,5721,9,4.0,SALE20,1,cash,True
ORD-20250495,Казань,B,Мебель,mobile,False,False,2023-05-04 18:00:00,2,481.96,1.3,951.38,705.92,245.46,25.8,8.3,6.4,8,48,524.0,963,10,4.0,SUMMER,5,wallet,True
ORD-20250496,Москва,C,Электроника,online,False,False,2023-05-05 00:00:00,4,65.05,12.4,227.93,109.23,118.7,52.1,9.1,33.7,17,35,809.0,7058,8,4.1,NONE,4,cash,True
ORD-20250497,Самара,B,Электроника,online,False,False,2023-05-05 06:00:00,5,426.66,5.7,2011.7,1325.94,685.76,34.1,6.8,51.3,12,31,648.0,2843,3,5.0,NONE,7,card,True
ORD-20250498,Новосибирск,C,Одежда,store,False,True,2023-05-05 12:00:00,7,53.15,14.2,319.2,235.35,83.85,26.3,8.2,79.9,8,62,361.0,2332,7,4.3,NONE,11,card,False
ORD-20250499,Москва,A,Мебель,mobile,False,False,2023-05-05 18:00:00,2,258.78,12.3,453.9,282.59,171.31,37.7,7.6,18.4,9,60,837.0,5019,4,4.4,NONE,5,card,True
ORD-20250500,Москва,A,Одежда,mobile,False,False,2023-05-06 00:00:00,6,136.33,4.2,783.64,354.48,429.16,54.8,10.0,37.0,8,36,509.0,3886,8,4.8,SALE20,10,cash,True
ORD-20250501,Самара,C,Спорт,online,True,False,2023-05-06 06:00:00,7,138.34,21.3,762.1,357.96,404.14,53.0,9.1,23.8,15,29,598.0,136,5,3.5,SUMMER,11,card,True
ORD-20250502,Казань,B,Электроника,online,False,False,2023-05-06 12:00:00,6,131.5,12.5,690.37,457.68,232.69,33.7,8.2,37.6,16,45,392.0,5865,9,4.5,NONE,8,credit,True
ORD-20250503,Новосибирск,C,Продукты,online,True,False,2023-05-06 18:00:00,3,337.08,24.6,762.47,434.23,328.24,43.0,6.3,11.8,11,66,554.0,59,1,3.5,NONE,3,card,True
ORD-20250504,СПб,A,Продукты,online,False,False,2023-05-07 00:00:00,3,691.59,24.6,1564.38,941.3,623.08,39.8,7.6,9.1,16,62,366.0,6451,8,5.0,NONE,6,cash,False
ORD-20250505,Самара,C,Продукты,store,False,False,2023-05-07 06:00:00,4,71.37,6.3,267.49,124.0,143.49,53.6,9.1,75.3,11,27,193.0,1046,12,4.1,SALE20,8,wallet,False
ORD-20250506,Новосибирск,C,Одежда,online,False,False,2023-05-07 12:00:00,6,55.15,22.1,257.78,185.47,72.31,28.1,7.4,37.1,14,54,934.0,7208,2,4.7,SUMMER,9,card,False
ORD-20250507,Новосибирск,A,Электроника,online,False,False,2023-05-07 18:00:00,5,126.76,18.0,519.72,375.04,144.68,27.8,5.1,30.6,15,36,320.0,4056,6,4.7,SALE20,6,credit,True
ORD-20250508,Москва,B,Мебель,online,False,False,2023-05-08 00:00:00,4,287.19,10.8,1024.68,646.2,378.48,36.9,7.2,31.1,10,47,361.0,696,12,4.4,NEWYEAR,4,wallet,False
ORD-20250509,Самара,C,Мебель,mobile,False,False,2023-05-08 06:00:00,1,331.66,20.4,264.01,156.53,107.48,40.7,7.4,59.6,8,24,352.0,2663,4,5.0,SALE20,2,wallet,True
ORD-20250510,СПб,A,Мебель,online,False,False,2023-05-08 12:00:00,5,525.41,10.5,2351.23,1335.72,1015.51,43.2,9.2,44.2,13,19,936.0,1991,8,3.7,SUMMER,8,credit,True
ORD-20250511,Казань,B,Спорт,online,True,False,2023-05-08 18:00:00,5,216.81,12.3,950.7,484.25,466.45,49.1,6.5,107.7,14,32,550.0,3546,10,5.0,SALE20,6,credit,True
ORD-20250512,Самара,B,Спорт,online,False,False,2023-05-09 00:00:00,4,479.94,9.3,1741.21,1274.42,466.79,26.8,9.5,41.2,10,55,584.0,7542,8,4.1,SALE20,5,wallet,True
ORD-20250513,Новосибирск,A,Мебель,mobile,False,False,2023-05-09 06:00:00,1,383.44,21.1,302.53,180.55,121.98,40.3,9.5,13.5,8,44,667.0,2450,7,3.5,SUMMER,2,credit,True
ORD-20250514,Казань,A,Продукты,mobile,False,False,2023-05-09 12:00:00,4,552.4,22.7,1708.02,823.98,884.04,51.8,7.3,28.3,11,37,613.0,4127,2,5.0,SALE20,5,credit,False
ORD-20250515,СПб,B,Электроника,mobile,False,False,2023-05-09 18:00:00,6,255.0,3.8,1471.84,1012.37,459.47,31.2,10.0,42.1,14,38,495.0,5493,12,4.9,NONE,8,credit,False
ORD-20250516,Москва,A,Одежда,mobile,False,False,2023-05-10 00:00:00,7,471.04,14.7,2812.58,2085.68,726.9,25.8,7.8,71.2,21,21,489.0,6466,9,4.1,SUMMER,10,credit,True
ORD-20250517,Самара,C,Одежда,mobile,False,False,2023-05-10 06:00:00,4,145.82,2.9,566.37,302.85,263.52,46.5,9.1,41.5,10,50,825.0,2427,9,4.5,SALE20,4,credit,True
ORD-20250518,СПб,A,Одежда,online,False,False,2023-05-10 12:00:00,6,50.05,22.1,233.93,153.49,80.44,34.4,8.3,26.8,9,36,279.0,1205,1,4.0,NEWYEAR,10,credit,False
ORD-20250519,Самара,A,Спорт,mobile,False,False,2023-05-10 18:00:00,1,434.26,5.5,410.37,307.39,102.98,25.1,8.5,25.2,8,37,318.0,1645,12,3.8,NONE,1,cash,False
ORD-20250520,СПб,C,Электроника,online,True,False,2023-05-11 00:00:00,1,113.65,0.9,112.63,54.57,58.06,51.5,9.7,22.5,8,53,588.0,5277,10,5.0,SUMMER,4,card,True
ORD-20250521,Новосибирск,C,Мебель,store,False,False,2023-05-11 06:00:00,5,209.86,18.6,854.13,592.58,261.55,30.6,6.3,39.0,10,47,517.0,6107,10,4.7,NEWYEAR,6,cash,False
ORD-20250522,Самара,B,Продукты,mobile,False,False,2023-05-11 12:00:00,7,329.19,16.7,1919.52,1150.76,768.76,40.0,7.6,28.1,21,27,394.0,5144,3,4.1,SALE20,9,cash,False
ORD-20250523,Казань,B,Одежда,mobile,False,False,2023-05-11 18:00:00,1,231.34,10.3,207.51,135.05,72.46,34.9,8.7,57.7,9,50,1173.0,7720,11,4.8,NEWYEAR,1,card,True
ORD-20250524,Новосибирск,B,Мебель,online,False,False,2023-05-12 00:00:00,2,86.96,15.5,146.97,74.1,72.87,49.6,9.7,14.7,8,20,282.0,4191,4,4.0,NEWYEAR,2,wallet,True
ORD-20250525,Казань,C,Мебель,online,False,False,2023-05-12 06:00:00,7,303.4,19.3,1713.93,883.34,830.59,48.5,10.0,24.6,19,66,462.0,4492,6,4.1,SUMMER,10,credit,True
ORD-20250526,Казань,C,Спорт,mobile,False,False,2023-05-12 12:00:00,7,70.88,4.3,474.8,292.86,181.94,38.3,8.2,35.0,15,45,506.0,416,6,5.0,SALE20,7,credit,False
ORD-20250527,Москва,B,Электроника,online,False,False,2023-05-12 18:00:00,4,73.37,7.6,271.17,142.41,128.76,47.5,9.1,15.5,11,63,384.0,460,2,3.4,NEWYEAR,5,cash,True
ORD-20250528,Самара,B,Одежда,mobile,False,False,2023-05-13 00:00:00,1,165.5,12.1,145.48,91.51,53.97,37.1,7.5,18.9,6,68,346.0,7805,2,4.5,SUMMER,4,cash,False
ORD-20250529,Новосибирск,C,Спорт,online,False,False,2023-05-13 06:00:00,3,28.89,15.8,72.98,34.76,38.22,52.4,10.0,18.1,12,31,400.0,6412,7,4.5,SALE20,7,card,True
ORD-20250530,Казань,C,Спорт,mobile,False,False,2023-05-13 12:00:00,5,137.31,15.3,581.51,398.09,183.42,31.5,7.4,32.4,12,61,853.0,6272,9,4.8,NONE,9,cash,True
ORD-20250531,СПб,A,Одежда,online,False,False,2023-05-13 18:00:00,3,533.71,12.3,1404.18,747.29,656.89,46.8,8.0,19.6,8,42,387.0,3429,8,3.7,NONE,4,card,True
ORD-20250532,Самара,C,Продукты,mobile,False,False,2023-05-14 00:00:00,3,297.94,16.5,746.33,500.86,245.47,32.9,7.9,17.1,11,55,528.0,777,7,4.5,NEWYEAR,5,card,True
ORD-20250533,Казань,C,Электроника,store,False,False,2023-05-14 06:00:00,4,175.35,0.5,697.87,348.17,349.7,50.1,7.5,41.1,14,23,354.0,5541,4,4.5,NONE,6,card,True
ORD-20250534,СПб,B,Электроника,mobile,True,False,2023-05-14 12:00:00,4,99.98,8.1,367.53,253.55,113.98,31.0,8.8,12.5,14,30,600.0,643,11,4.1,SALE20,4,wallet,False
ORD-20250535,Москва,B,Электроника,online,False,False,2023-05-14 18:00:00,6,487.13,14.3,2504.85,1137.33,1367.52,54.6,8.6,45.7,13,29,694.0,4665,3,3.8,SUMMER,10,credit,False
ORD-20250536,Новосибирск,B,Электроника,mobile,False,False,2023-05-15 00:00:00,4,413.67,7.7,1527.28,765.54,761.74,49.9,10.0,27.8,15,33,418.0,2946,4,4.2,SALE20,7,credit,True
ORD-20250537,Самара,C,Электроника,online,False,False,2023-05-15 06:00:00,4,9.43,23.5,28.84,15.9,12.94,44.9,7.3,57.9,14,33,593.0,4005,5,3.2,NONE,4,credit,True
ORD-20250538,Новосибирск,B,Одежда,online,True,False,2023-05-15 12:00:00,3,307.44,24.1,700.03,478.81,221.22,31.6,7.1,24.9,12,40,428.0,1209,5,4.7,SUMMER,3,card,False
ORD-20250539,СПб,C,Мебель,mobile,False,True,2023-05-15 18:00:00,5,354.88,9.3,1609.38,739.53,869.85,54.0,10.0,38.1,19,67,456.0,2943,6,4.6,SALE20,8,cash,False
ORD-20250540,Новосибирск,C,Мебель,store,False,False,2023-05-16 00:00:00,5,348.99,5.8,1643.72,1104.73,538.99,32.8,9.3,34.1,11,18,536.0,3054,4,5.0,NONE,6,wallet,True
ORD-20250541,Казань,C,Мебель,mobile,False,False,2023-05-16 06:00:00,1,154.29,5.6,145.65,75.83,69.82,47.9,10.0,36.7,10,57,508.0,1660,9,3.3,NONE,3,credit,True
ORD-20250542,Новосибирск,A,Мебель,store,False,False,2023-05-16 12:00:00,1,433.39,11.1,385.28,288.57,96.71,25.1,7.4,28.3,8,64,492.0,5103,8,4.1,NEWYEAR,3,card,False
ORD-20250543,Самара,B,Мебель,store,False,False,2023-05-16 18:00:00,6,312.0,23.9,1424.6,763.67,660.93,46.4,6.7,161.4,13,64,248.0,3082,4,5.0,SALE20,9,wallet,True
ORD-20250544,Новосибирск,B,Одежда,online,False,False,2023-05-17 00:00:00,1,367.7,5.9,346.0,170.83,175.17,50.6,10.0,3.8,13,36,273.0,3038,12,3.7,SALE20,5,card,False
ORD-20250545,Самара,A,Одежда,online,False,False,2023-05-17 06:00:00,4,659.87,8.3,2420.39,1585.3,835.09,34.5,8.9,127.9,11,33,224.0,1289,1,3.4,NONE,8,cash,True
ORD-20250546,Самара,B,Продукты,online,False,False,2023-05-17 12:00:00,6,238.56,14.0,1230.99,656.12,574.87,46.7,8.9,41.7,18,31,255.0,1899,4,4.7,NONE,7,wallet,False
ORD-20250547,Москва,B,Мебель,online,False,False,2023-05-17 18:00:00,4,40.24,14.2,138.12,84.54,53.58,38.8,9.2,72.2,9,62,537.0,5375,5,4.5,SALE20,4,cash,True
